7.900000000000000355e+00
8.200000000000001066e+00
8.400000000000000355e+00
1.040000000000000036e+01
8.200000000000001066e+00
7.200000000000000178e+00
9.900000000000000355e+00
6.900000000000000355e+00
8.400000000000000355e+00
7.300000000000000711e+00
9.099999999999999645e+00
8.099999999999999645e+00
8.200000000000001066e+00
8.599999999999999645e+00
9.300000000000000711e+00
7.700000000000000178e+00
6.600000000000000533e+00
1.110000000000000142e+01
9.400000000000000355e+00
8.000000000000000000e+00
7.700000000000000178e+00
7.700000000000000178e+00
7.900000000000000355e+00
8.599999999999999645e+00
8.300000000000000711e+00
9.400000000000000355e+00
9.200000000000001066e+00
1.110000000000000142e+01
8.599999999999999645e+00
7.700000000000000178e+00
1.040000000000000036e+01
7.800000000000000711e+00
9.500000000000000000e+00
8.400000000000000355e+00
9.000000000000000000e+00
7.700000000000000178e+00
7.100000000000000533e+00
8.000000000000000000e+00
9.600000000000001421e+00
6.900000000000000355e+00
1.020000000000000107e+01
8.500000000000000000e+00
8.300000000000000711e+00
8.400000000000000355e+00
8.599999999999999645e+00
1.000000000000000000e+01
6.100000000000000533e+00
8.400000000000000355e+00
8.000000000000000000e+00
6.200000000000000178e+00
8.099999999999999645e+00
9.099999999999999645e+00
8.300000000000000711e+00
1.030000000000000071e+01
1.170000000000000107e+01
6.900000000000000355e+00
8.599999999999999645e+00
7.000000000000000000e+00
8.599999999999999645e+00
7.500000000000000000e+00
9.300000000000000711e+00
7.800000000000000711e+00
8.599999999999999645e+00
6.900000000000000355e+00
7.700000000000000178e+00
7.600000000000000533e+00
8.200000000000001066e+00
1.080000000000000071e+01
7.600000000000000533e+00
7.000000000000000000e+00
7.000000000000000000e+00
8.400000000000000355e+00
7.600000000000000533e+00
7.900000000000000355e+00
9.300000000000000711e+00
8.300000000000000711e+00
7.300000000000000711e+00
6.700000000000000178e+00
9.500000000000000000e+00
9.099999999999999645e+00
8.900000000000000355e+00
9.000000000000000000e+00
8.700000000000001066e+00
8.200000000000001066e+00
8.200000000000001066e+00
8.500000000000000000e+00
8.000000000000000000e+00
1.220000000000000107e+01
9.400000000000000355e+00
7.600000000000000533e+00
9.800000000000000711e+00
8.800000000000000711e+00
9.099999999999999645e+00
8.599999999999999645e+00
7.700000000000000178e+00
1.250000000000000000e+01
9.500000000000000000e+00
7.900000000000000355e+00
